txn_id,policy,retry_at,recovered,recovered_amount
e11e7694-ba08-51de-889f-65b006c4b8ce,smart,,False,0.00
1b555bf8-8353-5406-a5af-b0a56fc8be56,baseline,2026-01-26T09:07:07,False,0.00
1b555bf8-8353-5406-a5af-b0a56fc8be56,smart,2026-02-01T09:00:00,False,0.00
8bd35afd-e040-5f6c-b1cb-2e84da2c60f7,baseline,2026-02-12T00:13:18,True,1441.39
8bd35afd-e040-5f6c-b1cb-2e84da2c60f7,smart,2026-02-11T20:13:18,False,0.00
4df398a1-ac2f-5c1a-afc7-4a0b40a757e2,baseline,2026-02-22T15:51:34,False,0.00
4df398a1-ac2f-5c1a-afc7-4a0b40a757e2,smart,2026-02-22T11:51:34,False,0.00
a6af27b2-562f-5b4e-9f04-98cacf9a5c4a,baseline,2026-03-30T16:23:17,True,4747.96
a6af27b2-562f-5b4e-9f04-98cacf9a5c4a,smart,2026-03-30T12:23:17,True,4747.96
1d2b86e7-04a9-5ded-909f-70e56b5e76a8,baseline,2026-01-19T00:55:21,False,0.00
1d2b86e7-04a9-5ded-909f-70e56b5e76a8,smart,2026-01-18T20:55:21,True,2700.92
91367a0a-a74f-546c-858b-a315ec8a5229,baseline,,False,0.00
91367a0a-a74f-546c-858b-a315ec8a5229,smart,,False,0.00
04476555-114d-5989-9e39-27addc9bb314,baseline,,False,0.00
04476555-114d-5989-9e39-27addc9bb314,smart,,False,0.00
e802e490-810d-534d-b76e-5901f4d33e46,baseline,2026-02-26T15:38:16,False,0.00
e802e490-810d-534d-b76e-5901f4d33e46,smart,2026-03-01T09:00:00,True,622.03
50b9ce0b-c15f-589d-868a-73da3e511d18,baseline,2026-02-12T05:14:13,False,0.00
50b9ce0b-c15f-589d-868a-73da3e511d18,smart,2026-02-13T01:14:13,False,0.00
2318cdea-846f-5a54-87d6-3662a1b21a1e,baseline,2026-03-08T07:15:27,True,1243.29
2318cdea-846f-5a54-87d6-3662a1b21a1e,smart,2026-03-08T07:15:27,True,1243.29
cff72dcf-17c8-5ecb-b936-4d4f50e9d78f,baseline,2026-01-27T00:09:05,False,0.00
cff72dcf-17c8-5ecb-b936-4d4f50e9d78f,smart,2026-02-01T09:00:00,False,0.00
b9c7f598-e0dc-5454-bd9a-1b48b27d3d03,baseline,,False,0.00
b9c7f598-e0dc-5454-bd9a-1b48b27d3d03,smart,,False,0.00
9a6c869c-32c0-5023-adcf-22f04195d65d,baseline,2026-02-24T07:51:55,False,0.00
9a6c869c-32c0-5023-adcf-22f04195d65d,smart,2026-02-24T07:51:55,False,0.00
f0e96330-3d40-5983-914e-b7833ef63678,baseline,2026-03-29T12:11:17,True,2512.04
f0e96330-3d40-5983-914e-b7833ef63678,smart,2026-04-01T09:00:00,False,0.00
8caadfdc-4e6d-5fe5-85e7-5931a6fc18c4,baseline,2026-01-15T01:19:34,False,0.00
8caadfdc-4e6d-5fe5-85e7-5931a6fc18c4,smart,2026-01-14T21:19:34,False,0.00
d1a0ec91-c7b2-5bbc-a9bd-febd9202edad,baseline,2026-02-27T01:49:58,False,0.00
d1a0ec91-c7b2-5bbc-a9bd-febd9202edad,smart,2026-03-01T09:00:00,False,0.00
c0436af0-06e5-5ed2-8637-b78e2f17e241,baseline,,False,0.00
c0436af0-06e5-5ed2-8637-b78e2f17e241,smart,,False,0.00
b82b9fc0-4f35-58fe-bea2-905710d3032b,baseline,,False,0.00
b82b9fc0-4f35-58fe-bea2-905710d3032b,smart,,False,0.00
1b19e9e3-b3b5-5bdd-aaae-1dc16f889958,baseline,2026-02-07T01:14:06,True,22986.11
1b19e9e3-b3b5-5bdd-aaae-1dc16f889958,smart,2026-02-07T21:14:06,False,0.00
a90d3788-097f-57cb-98f5-df030c8b6df9,baseline,,False,0.00
a90d3788-097f-57cb-98f5-df030c8b6df9,smart,,False,0.00
8fdc4854-1d4e-5dda-bdc5-f22be6c2fb67,baseline,2026-01-14T01:17:39,True,5105.59
8fdc4854-1d4e-5dda-bdc5-f22be6c2fb67,smart,2026-01-13T21:17:39,False,0.00
2e652067-23a5-576e-9b01-c873a499d4a7,baseline,,False,0.00
2e652067-23a5-576e-9b01-c873a499d4a7,smart,,False,0.00
5d353d00-dc0c-5b75-8b90-d63fb5903a3a,baseline,,False,0.00
5d353d00-dc0c-5b75-8b90-d63fb5903a3a,smart,,False,0.00
84399ac5-3da7-52a4-8f5f-636123f81328,baseline,,False,0.00
84399ac5-3da7-52a4-8f5f-636123f81328,smart,,False,0.00
c853bdeb-948b-55a8-a7c9-894c890e745f,baseline,,False,0.00
c853bdeb-948b-55a8-a7c9-894c890e745f,smart,,False,0.00
aa517740-66fa-5a6a-a4a7-85924d583912,baseline,,False,0.00
aa517740-66fa-5a6a-a4a7-85924d583912,smart,,False,0.00
803da02d-60c0-51e0-9c99-2e813100a896,baseline,,False,0.00
803da02d-60c0-51e0-9c99-2e813100a896,smart,,False,0.00
15d47942-f6d7-5436-a6ee-d55bab5af4ef,baseline,2026-02-21T15:13:57,False,0.00
15d47942-f6d7-5436-a6ee-d55bab5af4ef,smart,2026-02-22T11:13:57,True,11786.25
cd684a43-10d9-52de-8e73-f2ee0be0d641,baseline,2026-02-08T07:46:02,True,2588.12
cd684a43-10d9-52de-8e73-f2ee0be0d641,smart,2026-02-08T07:46:02,True,2588.12
25d4b6f6-c80d-56e2-841c-b023f63d1e58,baseline,2026-02-18T08:48:34,False,0.00
25d4b6f6-c80d-56e2-841c-b023f63d1e58,smart,2026-02-18T08:48:34,False,0.00
640962c0-56af-5fbc-83b5-8cc7b71756ef,baseline,2026-01-30T15:39:20,True,5598.40
640962c0-56af-5fbc-83b5-8cc7b71756ef,smart,2026-02-01T09:00:00,False,0.00
ac2f1f4c-6d50-5161-a607-856c84c65f0d,baseline,2026-02-13T15:29:59,False,0.00
ac2f1f4c-6d50-5161-a607-856c84c65f0d,smart,2026-02-14T11:29:59,False,0.00
66a0958e-3cda-5b68-a036-53714896ed73,baseline,2026-01-24T07:13:14,False,0.00
66a0958e-3cda-5b68-a036-53714896ed73,smart,2026-01-24T07:13:14,False,0.00
53bea9e3-81e2-58ca-87e3-bb6de1581ec3,baseline,2026-03-27T01:20:00,True,2211.93
53bea9e3-81e2-58ca-87e3-bb6de1581ec3,smart,2026-04-01T09:00:00,True,2211.93
feabe78a-977c-585c-b636-ce3219a06c67,baseline,2026-02-22T01:09:28,False,0.00
feabe78a-977c-585c-b636-ce3219a06c67,smart,2026-02-22T21:09:28,False,0.00
ff43a095-8c39-5931-b828-287ecfca9b1f,baseline,2026-03-27T23:39:43,True,1784.93
ff43a095-8c39-5931-b828-287ecfca9b1f,smart,2026-04-01T09:00:00,True,1784.93
1f10fe6f-d45e-5ed6-a85a-1c168db691d7,baseline,2026-03-01T00:53:03,True,1698.37
1f10fe6f-d45e-5ed6-a85a-1c168db691d7,smart,2026-02-28T20:53:03,True,1698.37
82186469-58e0-5f87-a10e-a5fc5595db8d,baseline,,False,0.00
82186469-58e0-5f87-a10e-a5fc5595db8d,smart,,False,0.00
81492455-e4b9-5192-8ead-a954259b68a6,baseline,,False,0.00
81492455-e4b9-5192-8ead-a954259b68a6,smart,,False,0.00
2de268bb-59df-51e1-8f84-73cb5b1a1a5e,baseline,,False,0.00
2de268bb-59df-51e1-8f84-73cb5b1a1a5e,smart,,False,0.00
10b9d9d8-2206-5b8e-955d-4eceeb402155,baseline,2026-01-08T16:01:38,False,0.00
10b9d9d8-2206-5b8e-955d-4eceeb402155,smart,2026-01-08T12:01:38,True,2597.12
ea0d50a6-07d4-573b-9e4b-659f9d6e07c2,baseline,2026-03-24T17:42:31,False,0.00
ea0d50a6-07d4-573b-9e4b-659f9d6e07c2,smart,2026-03-24T13:42:31,False,0.00
0ea31b2f-e8cb-53d2-8190-e6003a91dd0c,baseline,2026-01-31T12:07:28,False,0.00
0ea31b2f-e8cb-53d2-8190-e6003a91dd0c,smart,2026-02-01T09:00:00,False,0.00
55e5885e-ee21-5719-8fa2-4f11014515a0,baseline,2026-03-29T20:02:23,False,0.00
55e5885e-ee21-5719-8fa2-4f11014515a0,smart,2026-04-01T09:00:00,True,1149.24
7521e42d-dd52-52bb-ba5f-0714b7788fb3,baseline,,False,0.00
7521e42d-dd52-52bb-ba5f-0714b7788fb3,smart,,False,0.00
94a49b59-cbc6-5bb8-869a-c2dd241b4096,baseline,,False,0.00
94a49b59-cbc6-5bb8-869a-c2dd241b4096,smart,,False,0.00
75615cdc-9780-5668-a76a-c10efcf455f6,baseline,2026-01-02T23:10:30,True,2043.11
75615cdc-9780-5668-a76a-c10efcf455f6,smart,2026-01-02T19:10:30,True,2043.11
c9b8eb4f-771b-562c-bcd9-a9275a7bbb92,baseline,2026-02-26T22:49:17,True,1503.79
c9b8eb4f-771b-562c-bcd9-a9275a7bbb92,smart,2026-03-01T09:00:00,True,1503.79
b8546493-b4a9-501e-b262-a8d3537d5af1,baseline,,False,0.00
b8546493-b4a9-501e-b262-a8d3537d5af1,smart,,False,0.00
ed0bfe21-93f6-53a2-9f85-91dfe57a8359,baseline,,False,0.00
ed0bfe21-93f6-53a2-9f85-91dfe57a8359,smart,,False,0.00
c43a2ea1-71e6-5c52-a779-ca39c975cbf4,baseline,,False,0.00
c43a2ea1-71e6-5c52-a779-ca39c975cbf4,smart,,False,0.00
cc9db67b-754c-5e95-bf92-cf2ecde18003,baseline,,False,0.00
cc9db67b-754c-5e95-bf92-cf2ecde18003,smart,,False,0.00
0566d271-df35-5018-8f5b-7a97bf352336,baseline,2026-01-29T01:38:18,False,0.00
0566d271-df35-5018-8f5b-7a97bf352336,smart,2026-02-01T09:00:00,False,0.00
5324c980-619e-5aea-84c0-0294e1919dc3,baseline,2026-03-28T16:22:47,False,0.00
5324c980-619e-5aea-84c0-0294e1919dc3,smart,2026-04-01T09:00:00,False,0.00
5216767a-0e47-59f1-bab7-6f86e8d68e4d,baseline,2026-01-18T08:56:22,False,0.00
5216767a-0e47-59f1-bab7-6f86e8d68e4d,smart,2026-01-18T08:56:22,False,0.00
1500a7b8-f49a-5caa-85d7-6c27960582a6,baseline,2026-03-20T15:31:06,False,0.00
1500a7b8-f49a-5caa-85d7-6c27960582a6,smart,2026-03-20T11:31:06,False,0.00
9ed77531-1e76-5880-9704-b8c64342aa22,baseline,2026-01-29T01:52:22,False,0.00
9ed77531-1e76-5880-9704-b8c64342aa22,smart,2026-02-01T09:00:00,True,4166.23
8b1177cc-1dfb-550a-9956-29ffe7d7d7d1,baseline,2026-02-13T23:41:44,False,0.00
8b1177cc-1dfb-550a-9956-29ffe7d7d7d1,smart,2026-02-13T19:41:44,True,3203.13
f7a6e0ae-60f7-596f-a874-a56a2a296e38,baseline,2026-03-18T07:05:53,True,485.40
f7a6e0ae-60f7-596f-a874-a56a2a296e38,smart,2026-03-18T07:05:53,True,485.40
3001d214-bac4-59b9-a924-bafa6af53bcf,baseline,2026-03-26T21:59:22,False,0.00
3001d214-bac4-59b9-a924-bafa6af53bcf,smart,2026-04-01T09:00:00,True,5839.16
5be20909-6e30-5319-9219-8b98dc59169f,baseline,2026-01-31T18:15:32,False,0.00
5be20909-6e30-5319-9219-8b98dc59169f,smart,2026-02-01T09:00:00,False,0.00
7b04b250-ae3c-5466-8c56-0fb1be2e5642,baseline,2026-03-28T01:52:02,True,3300.42
7b04b250-ae3c-5466-8c56-0fb1be2e5642,smart,2026-04-01T09:00:00,False,0.00
0e7b54ce-6a2f-5a9b-b694-c251b3103d07,baseline,2026-01-22T00:04:58,False,0.00
0e7b54ce-6a2f-5a9b-b694-c251b3103d07,smart,2026-01-21T20:04:58,True,4066.08
7c11f487-66b0-5165-a4cc-25c2f6d5ab45,baseline,2026-03-08T06:51:17,True,23997.23
7c11f487-66b0-5165-a4cc-25c2f6d5ab45,smart,2026-03-09T02:51:17,False,0.00
c1941802-f3b3-5de6-9261-871486f2f5e1,baseline,,False,0.00
c1941802-f3b3-5de6-9261-871486f2f5e1,smart,,False,0.00
b1b7731b-90a9-5e8f-a521-2cb1289761e5,baseline,2026-02-13T13:53:23,False,0.00
b1b7731b-90a9-5e8f-a521-2cb1289761e5,smart,2026-02-14T09:53:23,False,0.00
240508af-770b-5edd-9f48-168763dc5479,baseline,2026-03-16T00:42:15,True,1312.33
240508af-770b-5edd-9f48-168763dc5479,smart,2026-03-15T20:42:15,True,1312.33
085ae190-81cd-5722-a02c-1603d4a4a07f,baseline,2026-03-28T17:19:18,False,0.00
085ae190-81cd-5722-a02c-1603d4a4a07f,smart,2026-04-01T09:00:00,False,0.00
bf49b023-dd24-527a-8c00-a07ac5b07160,baseline,,False,0.00
bf49b023-dd24-527a-8c00-a07ac5b07160,smart,,False,0.00
f4927f8d-707a-5941-94f3-cafe1204e70e,baseline,,False,0.00
f4927f8d-707a-5941-94f3-cafe1204e70e,smart,,False,0.00
d089ea0a-1eb7-5497-a2d7-730142d63b9c,baseline,2026-03-11T00:51:44,True,27096.73
d089ea0a-1eb7-5497-a2d7-730142d63b9c,smart,2026-03-11T20:51:44,False,0.00
2539e6da-5359-5985-8597-61a51d32f5b5,baseline,,False,0.00
2539e6da-5359-5985-8597-61a51d32f5b5,smart,,False,0.00
ee0fe03c-42fc-57d6-af21-785e00116549,baseline,2026-01-26T04:38:13,False,0.00
ee0fe03c-42fc-57d6-af21-785e00116549,smart,2026-02-01T09:00:00,True,830.31
efa47b5a-885a-5902-8643-2c5b79ec1ac3,baseline,,False,0.00
efa47b5a-885a-5902-8643-2c5b79ec1ac3,smart,,False,0.00
a0a2a3b5-961c-5630-aa3b-4c08ded4b2e0,baseline,2026-02-11T17:47:48,False,0.00
a0a2a3b5-961c-5630-aa3b-4c08ded4b2e0,smart,2026-02-12T13:47:48,False,0.00
dc256aaf-5930-5d93-aafd-f29b4fe080ea,baseline,2026-02-18T08:37:21,False,0.00
dc256aaf-5930-5d93-aafd-f29b4fe080ea,smart,2026-02-18T08:37:21,False,0.00
e20a8e57-0f78-54f8-adbf-e810b41f57b4,baseline,2026-02-10T23:36:02,True,24529.40
e20a8e57-0f78-54f8-adbf-e810b41f57b4,smart,2026-02-11T19:36:02,False,0.00
15e3017c-5934-5c11-a6e8-6d08fd0a7d7c,baseline,2026-03-31T00:53:04,False,0.00
15e3017c-5934-5c11-a6e8-6d08fd0a7d7c,smart,2026-04-01T09:00:00,False,0.00
72cfe77f-acde-52a7-832f-5555f886afb7,baseline,,False,0.00
72cfe77f-acde-52a7-832f-5555f886afb7,smart,,False,0.00
3d644781-608c-5e0f-bd7a-d1529592d791,baseline,,False,0.00
3d644781-608c-5e0f-bd7a-d1529592d791,smart,,False,0.00
bd8e5b5d-08c4-54fa-8496-7751f3d1e4fa,baseline,2026-03-30T15:16:00,False,0.00
bd8e5b5d-08c4-54fa-8496-7751f3d1e4fa,smart,2026-04-01T09:00:00,False,0.00
7939c2de-0601-5e80-ba7e-3a1380f740bd,baseline,2026-03-31T18:36:47,True,1644.44
7939c2de-0601-5e80-ba7e-3a1380f740bd,smart,2026-04-01T09:00:00,True,1644.44
a12450fa-88b1-57c9-ba94-a89e9384bb54,baseline,,False,0.00
a12450fa-88b1-57c9-ba94-a89e9384bb54,smart,,False,0.00
8edd8d7f-f585-5a98-8ef2-9e924986951e,baseline,2026-03-31T10:04:49,False,0.00
8edd8d7f-f585-5a98-8ef2-9e924986951e,smart,2026-04-01T09:00:00,True,607.82
478456a9-56cb-5ada-a7fc-23e91b98e87b,baseline,2026-02-24T08:32:36,True,1960.72
478456a9-56cb-5ada-a7fc-23e91b98e87b,smart,2026-02-24T08:32:36,True,1960.72
08e2346d-a862-58ae-8417-cf1d710c9d33,baseline,2026-03-20T09:47:26,True,19203.35
08e2346d-a862-58ae-8417-cf1d710c9d33,smart,2026-03-21T05:47:26,True,19203.35
df3d68d8-658c-55e3-ba66-f95fa6b91bd1,baseline,2026-01-03T02:28:31,False,0.00
df3d68d8-658c-55e3-ba66-f95fa6b91bd1,smart,2026-02-01T09:00:00,True,1034.17
5c144358-86a8-5f6d-a3cc-700d807ba9fe,baseline,2026-01-04T16:40:20,False,0.00
5c144358-86a8-5f6d-a3cc-700d807ba9fe,smart,2026-02-01T09:00:00,False,0.00
98fcfa1f-e0f6-5a1b-9774-8ca23d1f1401,baseline,2026-03-08T08:46:36,False,0.00
98fcfa1f-e0f6-5a1b-9774-8ca23d1f1401,smart,2026-03-08T08:46:36,False,0.00
418dc3e8-2214-5ae8-806f-df823907da94,baseline,2026-03-29T01:30:59,False,0.00
418dc3e8-2214-5ae8-806f-df823907da94,smart,2026-04-01T09:00:00,False,0.00
06b34858-34ee-5b33-94f4-f0570e562ed6,baseline,,False,0.00
06b34858-34ee-5b33-94f4-f0570e562ed6,smart,,False,0.00
49f1053f-a2b4-58f0-b7bf-79b19e10abe0,baseline,2026-03-19T21:16:01,False,0.00
49f1053f-a2b4-58f0-b7bf-79b19e10abe0,smart,2026-03-19T21:16:01,False,0.00
cfd97ef6-5841-5cbf-911b-3e7cdf274704,baseline,,False,0.00
cfd97ef6-5841-5cbf-911b-3e7cdf274704,smart,,False,0.00
3f6e06af-af1d-5dec-9f5d-1571e07014c1,baseline,,False,0.00
3f6e06af-af1d-5dec-9f5d-1571e07014c1,smart,,False,0.00
3a48b148-7c3e-59f7-8916-f47dbb37dd6a,baseline,2026-01-09T23:57:38,True,3026.40
3a48b148-7c3e-59f7-8916-f47dbb37dd6a,smart,2026-01-09T19:57:38,True,3026.40
8c670d7e-0c28-59c7-8e1e-8f6664430384,baseline,,False,0.00
8c670d7e-0c28-59c7-8e1e-8f6664430384,smart,,False,0.00
6df0f4eb-19b8-58bf-879e-3f4f59562bf4,baseline,,False,0.00
6df0f4eb-19b8-58bf-879e-3f4f59562bf4,smart,,False,0.00
2748ca0c-19fd-5020-8582-2278806214ff,baseline,2026-01-21T18:48:42,False,0.00
2748ca0c-19fd-5020-8582-2278806214ff,smart,2026-01-21T14:48:42,False,0.00
23afa521-12d1-54af-851d-1e3fbc9dd874,baseline,2026-01-14T15:16:21,False,0.00
23afa521-12d1-54af-851d-1e3fbc9dd874,smart,2026-01-15T11:16:21,False,0.00
dabdf481-9715-5f08-887e-5ea1f957c58d,baseline,,False,0.00
dabdf481-9715-5f08-887e-5ea1f957c58d,smart,,False,0.00
5049e7e8-6f76-553c-b687-ba714bb97149,baseline,2026-01-26T19:21:04,False,0.00
5049e7e8-6f76-553c-b687-ba714bb97149,smart,2026-02-01T09:00:00,True,4625.12
e6880cfc-1025-5de8-b9df-d43c5980f241,baseline,2026-02-28T13:07:37,False,0.00
e6880cfc-1025-5de8-b9df-d43c5980f241,smart,2026-03-01T09:00:00,True,2571.58
6583de77-ac8a-5913-8b7c-933cad831b00,baseline,,False,0.00
6583de77-ac8a-5913-8b7c-933cad831b00,smart,,False,0.00
a14b4bb6-53bf-52bb-adf8-6c15224d4311,baseline,,False,0.00
a14b4bb6-53bf-52bb-adf8-6c15224d4311,smart,,False,0.00
614f233f-425f-5783-9352-559edd2e62e3,baseline,2026-03-15T11:16:56,False,0.00
614f233f-425f-5783-9352-559edd2e62e3,smart,2026-03-16T07:16:56,False,0.00
df2a986c-267a-5785-a0a9-e29d41af7d43,baseline,2026-03-29T04:16:46,False,0.00
df2a986c-267a-5785-a0a9-e29d41af7d43,smart,2026-04-01T09:00:00,True,1457.77
9316775f-b78d-5019-8d52-50c80ec95d66,baseline,2026-02-17T11:14:31,False,0.00
9316775f-b78d-5019-8d52-50c80ec95d66,smart,2026-02-17T07:14:31,False,0.00
b4a96e87-49d9-555a-a5a3-69c54d305732,baseline,2026-03-30T21:27:31,True,3210.67
b4a96e87-49d9-555a-a5a3-69c54d305732,smart,2026-04-01T09:00:00,False,0.00
88a0ca57-6ab7-5410-bf61-1da0414de1db,baseline,2026-02-02T23:52:13,True,811.18
88a0ca57-6ab7-5410-bf61-1da0414de1db,smart,2026-02-02T19:52:13,False,0.00
b06dce9a-05b0-583a-b05c-759afeaa2260,baseline,2026-02-28T09:08:10,False,0.00
b06dce9a-05b0-583a-b05c-759afeaa2260,smart,2026-03-01T09:00:00,True,2554.32
5c749c73-cd34-5ef2-b228-0b4385e8e708,baseline,2026-01-06T23:22:14,False,0.00
5c749c73-cd34-5ef2-b228-0b4385e8e708,smart,2026-01-06T19:22:14,True,2805.64
cd5e30c1-e40f-521e-a28a-d0cc82465071,baseline,,False,0.00
cd5e30c1-e40f-521e-a28a-d0cc82465071,smart,,False,0.00
9e62db88-a89d-52d6-9909-63770bc8b947,baseline,,False,0.00
9e62db88-a89d-52d6-9909-63770bc8b947,smart,,False,0.00
70750a3b-c8c2-58b9-8e4c-4550c0eb1372,baseline,2026-01-26T22:13:35,True,1034.20
70750a3b-c8c2-58b9-8e4c-4550c0eb1372,smart,2026-02-01T09:00:00,True,1034.20
398c23cd-467a-5a83-9122-e375c909fcf1,baseline,2026-02-27T02:25:25,True,617.24
398c23cd-467a-5a83-9122-e375c909fcf1,smart,2026-03-01T09:00:00,False,0.00
f0c7f2a6-4691-55d9-8e31-bc33794724ed,baseline,2026-03-31T15:40:55,False,0.00
f0c7f2a6-4691-55d9-8e31-bc33794724ed,smart,2026-04-01T09:00:00,True,4520.97
8b239799-ad23-55f8-967b-cf7f51a4918b,baseline,,False,0.00
8b239799-ad23-55f8-967b-cf7f51a4918b,smart,,False,0.00
4e184b80-3ce9-579c-9e94-52058cec585b,baseline,,False,0.00
4e184b80-3ce9-579c-9e94-52058cec585b,smart,,False,0.00
6cdbdded-9613-56a6-b506-7d7b87ca5d0d,baseline,,False,0.00
6cdbdded-9613-56a6-b506-7d7b87ca5d0d,smart,,False,0.00
54bbbf0f-2351-55cd-b597-d70bbb37baea,baseline,2026-03-27T21:45:28,True,839.95
54bbbf0f-2351-55cd-b597-d70bbb37baea,smart,2026-04-01T09:00:00,False,0.00
95e6e458-9336-516d-b592-c67d74db3501,baseline,2026-02-18T07:14:01,True,8184.60
95e6e458-9336-516d-b592-c67d74db3501,smart,2026-02-18T07:14:01,True,8184.60
d8388383-c83a-579d-989a-cbbe1f9c76c9,baseline,2026-03-29T00:56:23,False,0.00
d8388383-c83a-579d-989a-cbbe1f9c76c9,smart,2026-03-28T20:56:23,True,536.21
3bf0d0fd-2544-555a-b1ca-e4003353f943,baseline,2026-01-30T20:23:07,True,1500.35
3bf0d0fd-2544-555a-b1ca-e4003353f943,smart,2026-02-01T09:00:00,True,1500.35
bb4a8d02-9fb6-5f5c-b17c-0c8b20ab5d1a,baseline,2026-02-17T17:47:17,False,0.00
bb4a8d02-9fb6-5f5c-b17c-0c8b20ab5d1a,smart,2026-02-18T13:47:17,False,0.00
e65043d4-a988-572a-8d55-3eb3a4457524,baseline,,False,0.00
e65043d4-a988-572a-8d55-3eb3a4457524,smart,,False,0.00
e067bf3e-6618-58c0-b396-f93ca5c4c5de,baseline,,False,0.00
e067bf3e-6618-58c0-b396-f93ca5c4c5de,smart,,False,0.00
fff590d8-54bc-529a-a7b5-d20c9dbb7123,baseline,,False,0.00
fff590d8-54bc-529a-a7b5-d20c9dbb7123,smart,,False,0.00
6ff3c0a8-1560-54bf-bdf5-cc41d5cac160,baseline,2026-03-27T15:13:23,True,7320.09
6ff3c0a8-1560-54bf-bdf5-cc41d5cac160,smart,2026-04-01T09:00:00,True,7320.09
60385f2c-e033-5df5-9d32-b4e6b5783892,baseline,2026-02-28T16:29:50,True,3317.87
60385f2c-e033-5df5-9d32-b4e6b5783892,smart,2026-03-01T09:00:00,True,3317.87
182ef083-8637-5a71-92bf-d4803a1e8e43,baseline,2026-03-29T15:41:02,True,612.08
182ef083-8637-5a71-92bf-d4803a1e8e43,smart,2026-04-01T09:00:00,False,0.00
2a5b6251-e317-5661-ae41-22683b1ee92b,baseline,2026-02-08T13:30:10,False,0.00
2a5b6251-e317-5661-ae41-22683b1ee92b,smart,2026-02-09T09:30:10,False,0.00
271f19bd-dee8-5659-90f4-5b3a491fe1ce,baseline,,False,0.00
271f19bd-dee8-5659-90f4-5b3a491fe1ce,smart,,False,0.00
f7e486d7-3565-5e93-a6a1-4abba78eba86,baseline,2026-02-26T20:16:32,False,0.00
f7e486d7-3565-5e93-a6a1-4abba78eba86,smart,2026-03-01T09:00:00,True,3859.24
aee3934c-fc3b-5528-a9db-3aed51f96c75,baseline,2026-03-12T16:10:57,True,328.56
aee3934c-fc3b-5528-a9db-3aed51f96c75,smart,2026-03-12T12:10:57,True,328.56
1e8d54cb-b53f-55a4-8fa2-c33fd8b28c91,baseline,2026-01-28T17:20:15,False,0.00
1e8d54cb-b53f-55a4-8fa2-c33fd8b28c91,smart,2026-02-01T09:00:00,True,1901.94
b509f9d1-9a78-5a27-8252-5d40e525c352,baseline,2026-03-02T05:32:06,True,1365.56
b509f9d1-9a78-5a27-8252-5d40e525c352,smart,2026-03-02T09:00:00,True,1365.56
da41c34f-c261-5716-8f5b-ab8c8d8ab8b2,baseline,,False,0.00
da41c34f-c261-5716-8f5b-ab8c8d8ab8b2,smart,,False,0.00
e9fb7013-7bf8-5d0c-864d-f207f00bba74,baseline,,False,0.00
e9fb7013-7bf8-5d0c-864d-f207f00bba74,smart,,False,0.00
bd7cbb82-4856-5d9e-a96b-7b3e8ece1608,baseline,2026-01-24T06:41:05,False,0.00
bd7cbb82-4856-5d9e-a96b-7b3e8ece1608,smart,2026-01-25T02:41:05,True,21214.17
a9c6bc19-5c11-5970-9051-7382f3e044ef,baseline,2026-02-28T00:57:18,True,2882.67
a9c6bc19-5c11-5970-9051-7382f3e044ef,smart,2026-03-01T09:00:00,False,0.00
c51dd194-4e4d-5ccb-9711-b54dc85d2ae0,baseline,,False,0.00
c51dd194-4e4d-5ccb-9711-b54dc85d2ae0,smart,,False,0.00
7536a088-d893-548d-9594-ef09037442bf,baseline,2026-03-30T23:28:50,False,0.00
7536a088-d893-548d-9594-ef09037442bf,smart,2026-04-01T09:00:00,True,1812.21
d0047550-76ea-5edf-8895-38f20de46f9c,baseline,2026-02-03T16:36:08,True,18092.76
d0047550-76ea-5edf-8895-38f20de46f9c,smart,2026-02-04T12:36:08,False,0.00
f5566d6b-9098-5a7d-a3d4-af86ea18d1c1,baseline,2026-03-16T17:55:48,False,0.00
f5566d6b-9098-5a7d-a3d4-af86ea18d1c1,smart,2026-03-16T13:55:48,False,0.00
eb3182e7-442e-5560-8acd-429805a4bfd9,baseline,2026-01-21T23:35:57,False,0.00
eb3182e7-442e-5560-8acd-429805a4bfd9,smart,2026-01-22T19:35:57,False,0.00
aae6bf13-20ea-5b3b-80cf-57ab0f2e2f50,baseline,2026-03-03T00:15:27,False,0.00
aae6bf13-20ea-5b3b-80cf-57ab0f2e2f50,smart,2026-03-02T20:15:27,True,2959.68
8025ebb7-cfc2-5e9c-852c-27a7d03fa117,baseline,2026-03-06T01:38:04,True,3113.46
8025ebb7-cfc2-5e9c-852c-27a7d03fa117,smart,2026-04-01T09:00:00,True,3113.46
6401bb62-f3ca-5690-b225-7b28454cc509,baseline,2026-03-26T13:11:25,False,0.00
6401bb62-f3ca-5690-b225-7b28454cc509,smart,2026-04-01T09:00:00,False,0.00
fc90bb2f-48c2-516f-9cf6-bb2e768b036a,baseline,,False,0.00
fc90bb2f-48c2-516f-9cf6-bb2e768b036a,smart,,False,0.00
efb71de7-0cdf-5f1c-afb6-9d29ec315d22,baseline,,False,0.00
efb71de7-0cdf-5f1c-afb6-9d29ec315d22,smart,,False,0.00
99f1ce8a-2bb7-5b9d-8700-69ffe957e2c6,baseline,2026-01-07T21:26:57,True,25730.67
99f1ce8a-2bb7-5b9d-8700-69ffe957e2c6,smart,2026-01-08T17:26:57,False,0.00
9ba6ec6f-ca35-5b9a-a192-510aa228d13e,baseline,2026-02-28T15:41:57,True,3747.16
